0.00012845669157040917,3.581731081251416e-06,6.817080503895655e-05,2.876848246071723e-05,4.713130428292685e-06,7.28545600426459e-05,2.294847327059589e-05,1.3372985053282106e-05,7.936900767735974e-05,9.416803863441179e-06,6.150819199263832e-05,0.00047402975075817123,0.00014988830153600042,0.0001813909471426589,0.0007409458599528611,0.0012285229430034884,0.00022712845554778005,0.0007096351215411901,9.66831968900244e-05,0.0002391288201176532,0.00024074209746619295,0.00043943376803806433,0.0004067985985689608,0.0001954782755834205,0.00034969205699737175,0.0002906251223682868,0.0007942057171382016,0.0006441006877403237,0.0010704756091162778,0.0005929225426590538,0.00044243460122616625,0.000766284017624242,0.0007342118857805659,0.001310026154880007,0.0005122698249080072,0.00035452774162077064,0.0005666378465073728,0.002591684751233323,0.010499740054167312,0.006188645838839146,0.0016796631716417853,0.0034444971818729992,0.0019505193070638131,1
2.4720729159699976e-05,2.830594033568766e-06,5.165183869977303e-05,6.616842196141137e-06,4.527436427917907e-06,6.863904157304879e-05,2.7132509777841153e-05,2.158718571645776e-05,5.4831957403077225e-05,8.374984555126693e-06,7.831285361366141e-05,0.00036615293952354096,0.00019046471882590667,9.681288052288028e-05,0.0006609564932034896,0.0014804932718016028,0.00021297975390231562,0.0008147850649751856,0.00013601018631599946,0.0001908074082352588,0.0005065066123330192,0.0002399381956332572,0.00033945671867414073,0.00029170517692633086,0.0002671472146051311,0.0001835658451342778,0.0013521880242030751,0.0006052434827162076,0.0005055011784192671,0.00039989958199592633,0.0005068519527568624,0.0005435429710134532,0.0011153946681173661,0.00068569191696202,0.0006370096646443671,0.0003871584497939281,0.001240518333846987,0.0045972358395743994,0.011994506931547697,0.00703239630387137,0.00359020648664793,0.0026374022959026865,0.001795642813943156,1
3.181926496419428e-05,3.2799390983253596e-06,1.5662472642379228e-05,6.367713894333029e-06,6.289462509304079e-06,7.547092692586814e-05,2.7031975213026634e-05,1.6597575132274613e-05,5.8816567013107826e-05,2.46456295764809e-05,5.455010774216667e-05,0.0003799943438451076,0.0002092802317971328,4.997157033138009e-05,0.0007013527984760429,0.0009645286750507824,0.0001933716169267084,0.0008859054103838595,0.0001756241332111487,0.00013622399768362215,0.0003377672475771666,0.00022907699189096993,0.00026601085308806477,0.00025797933226438195,0.00024273552227848774,0.0001679845005416902,0.0011650983142039528,0.0005744476720348401,0.0004312115002571043,0.0003298385494189235,0.0004060921354629585,0.000440671664126319,0.0009020136975309663,0.0006018102491626325,0.0005064826613371157,0.0003977492011744,0.0009792481036799078,0.004514650330937256,0.008344789185867087,0.00764579514209275,0.0020471550002768893,0.001995016485237408,0.0017879052859973508,1
3.402546691346302e-05,3.2469407447502537e-06,8.039941029201984e-06,6.267870106213876e-06,4.537794732021459e-06,9.068930477004136e-05,3.4621637427061945e-05,1.7930895185327506e-05,5.151193340024107e-05,2.4522587541658392e-05,5.6114827195247275e-05,0.00037326938024932093,0.00020794418357296648,5.96181154888004e-05,0.000726516407706962,0.0015559926675618367,0.00018517049654461618,0.0007058290446020565,0.00015779074623031194,0.00015784528502351677,0.00027421144148463884,0.00029914793563254614,0.0003474213631175275,0.00030680374114472786,0.00013239665302542945,0.00021630230278152043,0.0011671871080563981,0.0005172207202096245,0.000366253792234673,0.0003917137724709548,0.00043404838749508623,0.0005255128393866015,0.0009045448715208743,0.0006714080434026718,0.0005012521034163972,0.0005357647912296313,0.000710535603856712,0.00464415574042666,0.013424197235057476,0.005853274390964008,0.0018355288883370102,0.001447118007506339,0.001698756577226203,1
7.29746621927558e-05,8.993433947447774e-06,0.00013627627603146256,1.9011244082673166e-05,6.763795469481231e-06,7.397247333509049e-05,1.4440738490988353e-05,1.8005589841377592e-05,2.2104448269698657e-05,2.1332390100667672e-05,8.151825853258018e-05,0.0003536206164169197,0.0002832799847078728,0.00015781437389811848,0.000725395365657234,0.0013013442892868168,0.00021475771349775056,0.0007347643827983168,0.0001254868802600606,0.00016017352644880268,0.0002456094731982517,0.0002747673863475441,0.0005289095956677492,0.0003735847524725668,0.0005104253781632855,0.0005926917871025552,0.0012019810972889575,0.0014923339541969285,0.0017851933010105592,0.0013226269655398505,0.0009277984196911977,0.0006876440564195692,0.001032125021580374,0.0016098855846309382,0.001143994670199299,0.00036368638523483167,0.0006870881065937186,0.004757624903690433,0.011124389750072364,0.006151327374279842,0.001151138537132874,0.0024151753713397093,0.001866428309801835,1
3.083307516064713e-05,9.05453806111173e-06,0.00011811051098567564,1.1916677420339996e-05,6.557342062087008e-06,8.75873918811554e-05,1.7473091120834463e-05,1.8704453555124264e-05,1.793139756791235e-05,9.899043454488412e-06,7.977977041963299e-05,0.0003012378142300932,0.00022635696258920253,0.0001352176524573756,0.0007025311123847111,0.0012313011450289586,0.00018338680801766765,0.0007261217209734886,8.914443861577601e-05,0.00016703015037137424,0.0005832691523633354,0.0001952765643863278,0.0003854582477660173,0.00024110278126256526,0.00034729936699359423,0.0003339728313774258,0.003928590795115915,0.002430827421668517,0.0005961255741334643,0.0007259060296000199,0.0005911805528126018,0.00042048780827214224,0.0010348340573635136,0.0007433804756944441,0.0005853194910867233,0.00042194226033115547,0.0007173769176874535,0.004327983239361737,0.010214887940956008,0.006223665606635567,0.003907741026964468,0.002961652757616178,0.0015615003782528533,1
6.675871060306035e-05,9.958766864014974e-06,7.012118158671744e-05,1.5417528281413882e-05,6.797551439322446e-06,7.872242058822226e-05,2.913017217447217e-05,1.4308199429494277e-05,2.2084943353232045e-05,1.764803382457046e-05,6.35589021472569e-05,0.00035432236413989165,0.0001856518589689219,0.0001298953418154707,0.0007425042004537255,0.0012700105560735867,0.00021002878325398138,0.000721643538745454,0.0001454050889867678,0.0001187140567955134,0.00045427152895290704,0.0003549666432658267,0.0005132564419563419,0.0004422059115237183,0.0004644471830708527,0.00037227545488567284,0.003770344488300207,0.0016118928788190312,0.0013629771110672784,0.0012863452717063874,0.0008944107841286961,0.0007926405733820224,0.0013032776047206495,0.0013653945833465883,0.0010702071830916665,0.00043514471049056953,0.00048516070104203616,0.00489201327874319,0.010871504221332403,0.0059007391434587365,0.0025373582786981266,0.0026210522397743506,0.002168468610444463,1
3.697270153999299e-05,1.5882513930308458e-05,3.615062147524498e-05,1.2718588333872211e-05,1.0096685183040772e-05,7.943518386831352e-05,2.1274714829686393e-05,2.484921494739394e-05,1.8935799440006287e-05,1.4078531878952402e-05,5.780196485294892e-05,0.0002961169323505954,0.00024813883387843734,0.00017593277440555708,0.0008012318238024594,0.0013241535093150441,0.00020273675295627013,0.0007050350608255898,0.00012874581462560093,0.00011574864070816484,0.00037896693154474895,0.00041788864505541755,0.0005103630479650344,0.0005498566534912181,0.00034242416553250526,0.00038369322291811675,0.003426234870248794,0.0015349956310849403,0.0015271405162502652,0.0011911521174051596,0.0008219612374456902,0.0007911617374894987,0.0012960183568609261,0.0012934006594705128,0.00111882505159201,0.00038247871646508675,0.00045560440165188907,0.00498409812299797,0.0114446546743824,0.006036573059066137,0.0021500108068419764,0.0019584666957087092,0.0016701812962997811,1
0.0013355813707707077,6.606468988902957e-06,6.183569617893551e-05,1.7109027273086972e-05,6.495533265195898e-06,0.00013483124485271276,2.860915186943006e-05,2.1171287164917602e-05,2.997742764500071e-05,1.2295714950255472e-05,9.754386475474447e-05,0.0005531209311045356,0.00011502887772014046,0.00011956801451818688,0.0007509083813469257,0.0011184344689906427,0.00024093247849983808,0.0007666688578904671,8.631847433117137e-05,0.00012849942195725244,0.00030105938881177467,0.00019994398174879658,0.00028173426904974175,0.00018160912090655238,0.0002762189197238232,0.0004294290751479004,0.0005167117030726887,0.00020144570087301026,0.0006034287770333685,0.0006705410782293159,0.0007713964871963445,0.0007796145533462805,0.0006513693297396641,0.0013498414485302512,0.0012970303375984722,0.0009152679028896539,0.0008803241371435742,0.0037949186042494885,0.009336019116726822,0.006695127163717742,0.0008741038006423162,0.002377671490762952,0.0016176227138935326,1
6.473144243519643e-05,3.4020770426944738e-06,5.0721915577439634e-05,6.311630798534999e-06,5.205971042768008e-06,8.310804169414505e-05,1.4797539184958003e-05,1.4588063873669737e-05,2.4429184346805395e-05,1.3027453936756586e-05,6.827873261868936e-05,0.00027573308107634763,0.00010416120843423456,0.00014203515773719295,0.0007449524764080849,0.0014392035222724321,0.00023133577691904138,0.0007156180294309197,9.910442175982069e-05,0.00012980464580989888,0.0005462931830330608,0.000166018820356442,0.00030294194600530674,0.00021499526961784842,0.00026081489540546006,0.00023125991476519454,0.001521690782674281,0.0002635462324151432,0.00079229228486938,0.00034353394172142716,0.0011576383165270274,0.0005447890698823492,0.001061214995575386,0.0006230229510152454,0.0009814542503269394,0.00027706659733516453,0.0008033134041825948,0.0048056227812625025,0.011867827608419515,0.006005571138190786,0.0034620755177989103,0.0029347905934579387,0.0015815997751928619,1
